ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-08-18,2158.207555041777,-224.42595246076243,4947.448483756424,2158.207555041777,2158.207555041777,217.4316274937264,217.4316274937264,217.4316274937264,419.57662290143224,419.57662290143224,419.57662290143224,-202.14499540770578,-202.14499540770578,-202.14499540770578,0.0,0.0,0.0,2375.6391825355036
2017-08-19,2159.2001594915178,-940.2980971649203,4684.7074118042865,2159.2001594915178,2159.2001594915178,-151.3788645517286,-151.3788645517286,-151.3788645517286,22.055791034971048,22.055791034971048,22.055791034971048,-173.43465558669968,-173.43465558669968,-173.43465558669968,0.0,0.0,0.0,2007.8212949397891
2017-08-20,2160.1927639412593,-647.2142012478554,5104.640271402645,2160.1927639412593,2160.1927639412593,63.30931044487744,63.30931044487744,63.30931044487744,203.87039745308329,203.87039745308329,203.87039745308329,-140.56108700820585,-140.56108700820585,-140.56108700820585,0.0,0.0,0.0,2223.502074386137
2017-08-21,2161.1853683910003,-72.116576444471,5355.457202171527,2161.1853683910003,2161.1853683910003,308.09434766113014,308.09434766113014,308.09434766113014,411.45276550303765,411.45276550303765,411.45276550303765,-103.3584178419075,-103.3584178419075,-103.3584178419075,0.0,0.0,0.0,2469.2797160521304
2017-08-22,2162.1779728407414,-868.3474555859525,4437.772650171239,2162.1779728407414,2162.1779728407414,-233.90379349639034,-233.90379349639034,-233.90379349639034,-172.17587922350262,-172.17587922350262,-172.17587922350262,-61.727914272887716,-61.727914272887716,-61.727914272887716,0.0,0.0,0.0,1928.274179344351
2017-08-23,2163.1705772904825,-1517.4041699330096,4052.20932338338,2163.1705772904825,2163.1705772904825,-1056.1798284192382,-1056.1798284192382,-1056.1798284192382,-1040.535065581528,-1040.535065581528,-1040.535065581528,-15.644762837710148,-15.644762837710148,-15.644762837710148,0.0,0.0,0.0,1106.9907488712443
2017-08-24,2164.1631817402235,-457.5881806726928,4924.905073654856,2164.1631817402235,2164.1631817402235,190.5918757978411,190.5918757978411,190.5918757978411,155.75536791174974,155.75536791174974,155.75536791174974,34.83650788609138,34.83650788609138,34.83650788609138,0.0,0.0,0.0,2354.7550575380646
2017-08-25,2165.1557861899646,-96.80680652757185,5485.590050059351,2165.1557861899646,2165.1557861899646,509.1547496092535,509.1547496092535,509.1547496092535,419.5766229029061,419.5766229029061,419.5766229029061,89.57812670634739,89.57812670634739,89.57812670634739,0.0,0.0,0.0,2674.310535799218
2017-08-26,2166.1483906397057,-236.22959146275642,5152.415869815114,2166.1483906397057,2166.1483906397057,170.41261671185728,170.41261671185728,170.41261671185728,22.055791034070218,22.055791034070218,22.055791034070218,148.35682567778704,148.35682567778704,148.35682567778704,0.0,0.0,0.0,2336.561007351563
2017-08-27,2167.140995089447,-210.80677202826243,5074.389635203461,2167.140995089447,2167.140995089447,414.73371695193407,414.73371695193407,414.73371695193407,203.87039745378019,203.87039745378019,203.87039745378019,210.8633194981539,210.8633194981539,210.8633194981539,0.0,0.0,0.0,2581.8747120413814
2017-08-28,2168.1335995391883,34.97106190534964,5427.054768496027,2168.1335995391883,2168.1335995391883,688.1563307748609,688.1563307748609,688.1563307748609,411.45276550268426,411.45276550268426,411.45276550268426,276.70356527217655,276.70356527217655,276.70356527217655,0.0,0.0,0.0,2856.2899303140493
2017-08-29,2169.126203988929,-353.89850492020327,5018.021111461391,2169.126203988929,2169.126203988929,173.22592901916755,173.22592901916755,173.22592901916755,-172.17587922466572,-172.17587922466572,-172.17587922466572,345.4018082438333,345.4018082438333,345.4018082438333,0.0,0.0,0.0,2342.3521330080966
2017-08-31,2171.1114128884115,236.8310907611417,5618.7375925377355,2171.1114128884115,2171.1114128884115,644.8465275085628,644.8465275085628,644.8465275085628,155.75536791021293,155.75536791021293,155.75536791021293,489.0911595983498,489.0911595983498,489.0911595983498,0.0,0.0,0.0,2815.957940396974
2017-09-01,2172.1040173381525,535.7435538016861,5993.474260975883,2172.1040173381525,2172.1040173381525,982.3502495602659,982.3502495602659,982.3502495602659,419.5766229019962,419.5766229019962,419.5766229019962,562.7736266582697,562.7736266582697,562.7736266582697,0.0,0.0,0.0,3154.4542668984186
2017-09-02,2173.0966217878936,306.728792258959,5523.396240829657,2173.0966217878936,2173.0966217878936,658.770079127499,658.770079127499,658.770079127499,22.055791034667042,22.055791034667042,22.055791034667042,636.714288092832,636.714288092832,636.714288092832,0.0,0.0,0.0,2831.8667009153924
2017-09-03,2174.0892262376346,371.13936717286515,5892.443043954064,2174.0892262376346,2174.0892262376346,914.0027677360388,914.0027677360388,914.0027677360388,203.87039745447711,203.87039745447711,203.87039745447711,710.1323702815617,710.1323702815617,710.1323702815617,0.0,0.0,0.0,3088.091993973673
2017-09-04,2175.081830687376,583.2074651966609,5857.116943364497,2175.081830687376,2175.081830687376,1193.669295160383,1193.669295160383,1193.669295160383,411.4527655031841,411.4527655031841,411.4527655031841,782.216529657199,782.216529657199,782.216529657199,0.0,0.0,0.0,3368.751125847759
2017-09-05,2176.074435137117,-85.47163922657086,5658.872712054299,2176.074435137117,2176.074435137117,679.9614908256623,679.9614908256623,679.9614908256623,-172.1758792226799,-172.1758792226799,-172.1758792226799,852.1373700483422,852.1373700483422,852.1373700483422,0.0,0.0,0.0,2856.035925962779
2017-09-07,2178.0596440365994,361.3096220265617,6067.419363253574,2178.0596440365994,2178.0596440365994,1137.9154124886045,1137.9154124886045,1137.9154124886045,155.75536791088172,155.75536791088172,155.75536791088172,982.1600445777227,982.1600445777227,982.1600445777227,0.0,0.0,0.0,3315.975056525204
2017-09-08,2179.0522484863404,875.3542718394737,6543.201579323879,2179.0522484863404,2179.0522484863404,1460.2084841483288,1460.2084841483288,1460.2084841483288,419.5766229020466,419.5766229020466,419.5766229020466,1040.6318612462824,1040.6318612462824,1040.6318612462824,0.0,0.0,0.0,3639.2607326346692
2017-09-09,2180.0448529360815,688.3881877068061,6081.225323145901,2180.0448529360815,2180.0448529360815,1115.7628247742427,1115.7628247742427,1115.7628247742427,22.05579103526391,22.05579103526391,22.05579103526391,1093.7070337389787,1093.7070337389787,1093.7070337389787,0.0,0.0,0.0,3295.8076777103242
2017-09-10,2181.0374573858226,621.423544131876,6096.10765154276,2181.0374573858226,2181.0374573858226,1344.5349699472715,1344.5349699472715,1344.5349699472715,203.8703974528402,203.8703974528402,203.8703974528402,1140.6645724944315,1140.6645724944315,1140.6645724944315,0.0,0.0,0.0,3525.5724273330943
2017-09-11,2182.0300618355636,1008.8175285289449,6543.406733047671,2182.0300618355636,2182.0300618355636,1592.2963507565612,1592.2963507565612,1592.2963507565612,411.45276550326895,411.45276550326895,411.45276550326895,1180.8435852532923,1180.8435852532923,1180.8435852532923,0.0,0.0,0.0,3774.326412592125
2017-09-12,2183.0226662853047,370.8024330706482,5875.467740617227,2183.0226662853047,2183.0226662853047,1041.4786583826667,1041.4786583826667,1041.4786583826667,-172.1758792238431,-172.1758792238431,-172.1758792238431,1213.6545376065098,1213.6545376065098,1213.6545376065098,0.0,0.0,0.0,3224.5013246679714
2017-09-13,2184.015270735046,-316.65742185112094,4867.9672096690565,2184.015270735046,2184.015270735046,198.05436801537098,198.05436801537098,198.05436801537098,-1040.5350655819907,-1040.5350655819907,-1040.5350655819907,1238.5894335973617,1238.5894335973617,1238.5894335973617,0.0,0.0,0.0,2382.069638750417
2017-09-14,2185.0078751847873,741.0024569592637,6429.530608049713,2185.0078751847873,2185.0078751847873,1410.9861155319431,1410.9861155319431,1410.9861155319431,155.7553679115505,155.7553679115505,155.7553679115505,1255.2307476203925,1255.2307476203925,1255.2307476203925,0.0,0.0,0.0,3595.9939907167304
2017-09-15,2186.000479634528,1223.5415083989685,6577.062767097254,2186.000479634528,2186.000479634528,1682.8355891376327,1682.8355891376327,1682.8355891376327,419.57662290113666,419.57662290113666,419.57662290113666,1263.258966236496,1263.258966236496,1263.258966236496,0.0,0.0,0.0,3868.8360687721606
2017-09-16,2186.9930840842694,499.90370049793734,6176.902694923247,2186.9930840842694,2186.9930840842694,1284.51441875615,1284.51441875615,1284.51441875615,22.05579103516487,22.05579103516487,22.05579103516487,1262.458627720985,1262.458627720985,1262.458627720985,0.0,0.0,0.0,3471.5075028404194
2017-09-17,2187.9856885340105,958.5159226545202,6167.796845520272,2187.9856885340105,2187.9856885340105,1456.5931748619792,1456.5931748619792,1456.5931748619792,203.87039745464858,203.87039745464858,203.87039745464858,1252.7227774073308,1252.7227774073308,1252.7227774073308,0.0,0.0,0.0,3644.5788633959896
2017-09-18,2188.9782929837515,1110.407477873068,6576.9256496573325,2188.9782929837515,2188.9782929837515,1645.5085529033736,1645.5085529033736,1645.5085529033736,411.4527655029156,411.4527655029156,411.4527655029156,1234.0557874004578,1234.0557874004578,1234.0557874004578,0.0,0.0,0.0,3834.486845887125
2017-09-19,2189.9708974334926,512.9174818229642,6054.0307843649025,2189.9708974334926,2189.9708974334926,1034.3986400612253,1034.3986400612253,1034.3986400612253,-172.1758792245804,-172.1758792245804,-172.1758792245804,1206.5745192858055,1206.5745192858055,1206.5745192858055,0.0,0.0,0.0,3224.369537494718
2017-09-20,2190.963501883234,-644.375568993243,5000.469363177775,2190.963501883234,2190.963501883234,129.97277178898713,129.97277178898713,129.97277178898713,-1040.5350655817633,-1040.5350655817633,-1040.5350655817633,1170.5078373707504,1170.5078373707504,1170.5078373707504,0.0,0.0,0.0,2320.9362736722214
2017-09-21,2191.9561063329747,598.0853430623329,6300.281791435663,2191.9561063329747,2191.9561063329747,1281.9498750851042,1281.9498750851042,1281.9498750851042,155.7553679105943,155.7553679105943,155.7553679105943,1126.19450717451,1126.19450717451,1126.19450717451,0.0,0.0,0.0,3473.905981418079
2017-09-22,2192.948710782716,1139.7908407780303,6663.985795662766,2192.948710782716,2192.948710782716,1493.6561617267969,1493.6561617267969,1493.6561617267969,419.5766229016503,419.5766229016503,419.5766229016503,1074.0795388251468,1074.0795388251468,1074.0795388251468,0.0,0.0,0.0,3686.6048725095125
2017-09-23,2193.9413152324573,366.8618799824603,6100.596483321953,2193.9413152324573,2193.9413152324573,1036.7648483503922,1036.7648483503922,1036.7648483503922,22.055791035761708,22.055791035761708,22.055791035761708,1014.7090573146305,1014.7090573146305,1014.7090573146305,0.0,0.0,0.0,3230.7061635828495
2017-09-24,2194.9339196821984,496.2385608992067,5825.2539024432335,2194.9339196821984,2194.9339196821984,1152.5941983924408,1152.5941983924408,1152.5941983924408,203.87039745423397,203.87039745423397,203.87039745423397,948.7238009382069,948.7238009382069,948.7238009382069,0.0,0.0,0.0,3347.528118074639
2017-09-25,2195.9265241319395,640.2811340571376,6167.732097770339,2195.9265241319395,2195.9265241319395,1288.3041309907799,1288.3041309907799,1288.3041309907799,411.4527655025623,411.4527655025623,411.4527655025623,876.8513654882175,876.8513654882175,876.8513654882175,0.0,0.0,0.0,3484.2306551227193
2017-09-26,2196.9191285816805,-80.3760900061536,5756.499584049308,2196.9191285816805,2196.9191285816805,627.7214456150691,627.7214456150691,627.7214456150691,-172.17587922574367,-172.17587922574367,-172.17587922574367,799.8973248408128,799.8973248408128,799.8973248408128,0.0,0.0,0.0,2824.6405741967496
2017-09-28,2198.9043374811627,251.51741518676434,5798.3128178378365,2198.9043374811627,2198.9043374811627,790.0519714164876,790.0519714164876,790.0519714164876,155.75536791068248,155.75536791068248,155.75536791068248,634.2966035058051,634.2966035058051,634.2966035058051,0.0,0.0,0.0,2988.95630889765
2017-09-29,2199.8969419309037,357.3042285777194,5966.018895269091,2199.8969419309037,2199.8969419309037,967.1347953017835,967.1347953017835,967.1347953017835,419.5766229017006,419.5766229017006,419.5766229017006,547.5581724000829,547.5581724000829,547.5581724000829,0.0,0.0,0.0,3167.031737232687
2017-09-30,2200.8895463806452,-127.53606267568553,5274.305492668488,2200.8895463806452,2200.8895463806452,481.5871311732102,481.5871311732102,481.5871311732102,22.055791034059016,22.055791034059016,22.055791034059016,459.5313401391512,459.5313401391512,459.5313401391512,0.0,0.0,0.0,2682.4766775538556
2017-10-01,2201.8821508303863,-71.54688950764469,5586.2837412137205,2201.8821508303863,2201.8821508303863,575.1196001648754,575.1196001648754,575.1196001648754,203.87039745493092,203.87039745493092,203.87039745493092,371.24920270994437,371.24920270994437,371.24920270994437,0.0,0.0,0.0,2777.001750995262
2017-10-02,2202.874755280127,143.28559790780068,5455.354164327458,2202.874755280127,2202.874755280127,695.2069329165673,695.2069329165673,695.2069329165673,411.45276550350025,411.45276550350025,411.45276550350025,283.754167413067,283.754167413067,283.754167413067,0.0,0.0,0.0,2898.0816881966944
2017-10-03,2203.8673597298684,-654.1258802208463,4738.5496671959245,2203.8673597298684,2203.8673597298684,25.909471889533897,25.909471889533897,25.909471889533897,-172.17587922146035,-172.17587922146035,-172.17587922146035,198.08535111099425,198.08535111099425,198.08535111099425,0.0,0.0,0.0,2229.7768316194024
2017-10-04,2204.8599641796095,-1370.0591141088642,3919.7695107675413,2204.8599641796095,2204.8599641796095,-925.2690277816907,-925.2690277816907,-925.2690277816907,-1040.5350655820528,-1040.5350655820528,-1040.5350655820528,115.26603780036207,115.26603780036207,115.26603780036207,0.0,0.0,0.0,1279.5909363979188
2017-10-05,2205.8525686293506,-305.4773958538943,5378.612999860151,2205.8525686293506,2205.8525686293506,192.04669920230015,192.04669920230015,192.04669920230015,155.75536791193187,155.75536791193187,155.75536791193187,36.29133129036827,36.29133129036827,36.29133129036827,0.0,0.0,0.0,2397.899267831651
2017-10-06,2206.845173079092,-126.42358950859851,5266.897824107708,2206.845173079092,2206.845173079092,381.69275572286324,381.69275572286324,381.69275572286324,419.576622901751,419.576622901751,419.576622901751,-37.88386717888777,-37.88386717888777,-37.88386717888777,0.0,0.0,0.0,2588.5379288019553
2017-10-07,2207.837777528833,-645.7103776510103,4952.140077527583,2207.837777528833,2207.837777528833,-84.3006415503433,-84.3006415503433,-84.3006415503433,22.05579103545774,22.05579103545774,22.05579103545774,-106.35643258580104,-106.35643258580104,-106.35643258580104,0.0,0.0,0.0,2123.53713597849
2017-10-08,2208.8303819785738,-349.84924130795383,4866.732744528708,2208.8303819785738,2208.8303819785738,35.58437425344528,35.58437425344528,35.58437425344528,203.87039745329395,203.87039745329395,203.87039745329395,-168.28602319984867,-168.28602319984867,-168.28602319984867,0.0,0.0,0.0,2244.414756232019
2017-10-09,2209.822986428315,-229.24101194276147,5061.835435951149,2209.822986428315,2209.822986428315,188.54735657575816,188.54735657575816,188.54735657575816,411.45276550229374,411.45276550229374,411.45276550229374,-222.9054089265356,-222.9054089265356,-222.9054089265356,0.0,0.0,0.0,2398.370343004073
2017-10-10,2210.8155908780564,-813.2488870845998,4381.406021780212,2210.8155908780564,2210.8155908780564,-441.70589342342635,-441.70589342342635,-441.70589342342635,-172.17587922219772,-172.17587922219772,-172.17587922219772,-269.53001420122854,-269.53001420122854,-269.53001420122854,0.0,0.0,0.0,1769.10969745463
2017-10-12,2212.8007997775385,-912.4919268649526,4819.363039906362,2212.8007997775385,2212.8007997775385,-180.7654373444057,-180.7654373444057,-180.7654373444057,155.7553679126007,155.7553679126007,155.7553679126007,-336.5208052570064,-336.5208052570064,-336.5208052570064,0.0,0.0,0.0,2032.0353624331328
2017-10-13,2213.79340422728,-426.8110610854764,4959.36253983505,2213.79340422728,2213.79340422728,63.572617495047055,63.572617495047055,63.572617495047055,419.5766229013043,419.5766229013043,419.5766229013043,-356.00400540625725,-356.00400540625725,-356.00400540625725,0.0,0.0,0.0,2277.366021722327
2017-10-14,2214.7860086770206,-772.7539861532454,4430.101716771311,2214.7860086770206,2214.7860086770206,-343.6826950502048,-343.6826950502048,-343.6826950502048,22.055791034904807,22.055791034904807,22.055791034904807,-365.7384860851096,-365.7384860851096,-365.7384860851096,0.0,0.0,0.0,1871.1033136268159
2017-10-15,2215.7786131267617,-600.3905162723737,4597.175074637014,2215.7786131267617,2215.7786131267617,-161.69136943160342,-161.69136943160342,-161.69136943160342,203.87039745287927,203.87039745287927,203.87039745287927,-365.5617668844827,-365.5617668844827,-365.5617668844827,0.0,0.0,0.0,2054.087243695158
2017-10-16,2216.771217576503,-436.7217031640406,4984.2132212356855,2216.771217576503,2216.771217576503,56.023313831283076,56.023313831283076,56.023313831283076,411.45276550279357,411.45276550279357,411.45276550279357,-355.4294516715105,-355.4294516715105,-355.4294516715105,0.0,0.0,0.0,2272.794531407786
2017-10-17,2217.7638220262443,-1297.2541731733256,4577.430920124881,2217.7638220262443,2217.7638220262443,-507.59260135713504,-507.59260135713504,-507.59260135713504,-172.17587922293515,-172.17587922293515,-172.17587922293515,-335.41672213419986,-335.41672213419986,-335.41672213419986,0.0,0.0,0.0,1710.1712206691093
2017-10-19,2219.749030925726,-465.0521753569284,4585.106354000087,2219.749030925726,2219.749030925726,-110.8921008797102,-110.8921008797102,-110.8921008797102,155.75536791164444,155.75536791164444,155.75536791164444,-266.64746879135464,-266.64746879135464,-266.64746879135464,0.0,0.0,0.0,2108.856930046016
2017-10-20,2220.7416353754675,-395.43102272213775,5046.5248807734715,2220.7416353754675,2220.7416353754675,200.94441342946868,200.94441342946868,200.94441342946868,419.5766229027782,419.5766229027782,419.5766229027782,-218.6322094733095,-218.6322094733095,-218.6322094733095,0.0,0.0,0.0,2421.686048804936
2017-10-21,2221.7342398252085,-572.0750336768749,4764.890580977895,2221.7342398252085,2221.7342398252085,-140.15582703945526,-140.15582703945526,-140.15582703945526,22.055791034351923,22.055791034351923,22.055791034351923,-162.2116180738072,-162.2116180738072,-162.2116180738072,0.0,0.0,0.0,2081.5784127857532
2017-10-22,2222.7268442749496,-575.0786171795631,4916.996336339212,2222.7268442749496,2222.7268442749496,105.84098019079273,105.84098019079273,105.84098019079273,203.87039745468775,203.87039745468775,203.87039745468775,-98.029417263895,-98.029417263895,-98.029417263895,0.0,0.0,0.0,2328.5678244657424
2017-10-23,2223.719448724691,-158.63748161767708,5235.502042865279,2223.719448724691,2223.719448724691,384.6262733430805,384.6262733430805,384.6262733430805,411.4527655024403,411.4527655024403,411.4527655024403,-26.826492159359706,-26.826492159359706,-26.826492159359706,0.0,0.0,0.0,2608.3457220677715
2017-10-24,2224.712053174432,-342.1339334065474,4820.2995827513105,2224.712053174432,2224.712053174432,-121.60773223942434,-121.60773223942434,-121.60773223942434,-172.1758792218008,-172.1758792218008,-172.1758792218008,50.56814698237649,50.56814698237649,50.56814698237649,0.0,0.0,0.0,2103.1043209350078
2017-10-26,2226.6972620739143,-285.2734455430238,5296.6577458610445,2226.6972620739143,2226.6972620739143,375.9953313491691,375.9953313491691,375.9953313491691,155.75536791289383,155.75536791289383,155.75536791289383,220.23996343627525,220.23996343627525,220.23996343627525,0.0,0.0,0.0,2602.6925934230835
2017-10-27,2227.6898665236554,251.10231434996086,5619.601077323269,2227.6898665236554,2227.6898665236554,730.0957478424416,730.0957478424416,730.0957478424416,419.5766229018682,419.5766229018682,419.5766229018682,310.5191249405735,310.5191249405735,310.5191249405735,0.0,0.0,0.0,2957.785614366097
2017-10-28,2228.6824709733964,-27.152133827984514,5335.143503723255,2228.6824709733964,2228.6824709733964,425.07682637402814,425.07682637402814,425.07682637402814,22.055791033798954,22.055791033798954,22.055791033798954,403.0210353402291,403.0210353402291,403.0210353402291,0.0,0.0,0.0,2653.7592973474248
2017-10-29,2229.6750754231375,337.01372790900217,5700.161874680986,2229.6750754231375,2229.6750754231375,700.5279723870008,700.5279723870008,700.5279723870008,203.87039745305077,203.87039745305077,203.87039745305077,496.65757493395,496.65757493395,496.65757493395,0.0,0.0,0.0,2930.2030478101383
2017-10-30,2230.667679872879,300.38023047004,6118.28936484424,2230.667679872879,2230.667679872879,1001.7852101603091,1001.7852101603091,1001.7852101603091,411.4527655029633,411.4527655029633,411.4527655029633,590.332444657346,590.332444657346,590.332444657346,0.0,0.0,0.0,3232.452890033188
2017-10-31,2231.6602843226196,-15.326438567654549,5473.289632007854,2231.6602843226196,2231.6602843226196,510.78143795137765,510.78143795137765,510.78143795137765,-172.17587922253824,-172.17587922253824,-172.17587922253824,682.9573171739158,682.9573171739158,682.9573171739158,0.0,0.0,0.0,2742.441722273997
2017-11-01,2232.6528887723607,-733.5943867758776,4925.33882525842,2232.6528887723607,2232.6528887723607,-267.06684258155775,-267.06684258155775,-267.06684258155775,-1040.5350655817151,-1040.5350655817151,-1040.5350655817151,773.4682230001575,773.4682230001575,773.4682230001575,0.0,0.0,0.0,1965.586046190803
2017-11-02,2233.6454932221022,690.4490069186268,5890.505459293695,2233.6454932221022,2233.6454932221022,1016.5972745594495,1016.5972745594495,1016.5972745594495,155.75536791298202,155.75536791298202,155.75536791298202,860.8419066464675,860.8419066464675,860.8419066464675,0.0,0.0,0.0,3250.2427677815517
2017-11-03,2234.6380976718433,703.7544894292001,6208.141499364565,2234.6380976718433,2234.6380976718433,1363.6884948629304,1363.6884948629304,1363.6884948629304,419.5766229033422,419.5766229033422,419.5766229033422,944.1118719595883,944.1118719595883,944.1118719595883,0.0,0.0,0.0,3598.3265925347737
2017-11-04,2235.6307021215844,538.8660995452121,5678.533218845392,2235.6307021215844,2235.6307021215844,1044.4396158826576,1044.4396158826576,1044.4396158826576,22.055791035197693,22.055791035197693,22.055791035197693,1022.3838248474598,1022.3838248474598,1022.3838248474598,0.0,0.0,0.0,3280.070318004242
2017-11-05,2236.6233065713254,852.2530414483878,6222.881274150794,2236.6233065713254,2236.6233065713254,1298.7206135008491,1298.7206135008491,1298.7206135008491,203.87039745374776,203.87039745374776,203.87039745374776,1094.8502160471014,1094.8502160471014,1094.8502160471014,0.0,0.0,0.0,3535.3439200721746
2017-11-06,2237.6159110210665,1301.325817110841,6607.351313931109,2237.6159110210665,2237.6159110210665,1572.2563527062775,1572.2563527062775,1572.2563527062775,411.45276550260996,411.45276550260996,411.45276550260996,1160.8035872036678,1160.8035872036678,1160.8035872036678,0.0,0.0,0.0,3809.872263727344
2017-11-07,2238.6085154708076,609.2010856557007,5877.155829491489,2238.6085154708076,2238.6085154708076,1047.4725515267085,1047.4725515267085,1047.4725515267085,-172.17587922370143,-172.17587922370143,-172.17587922370143,1219.6484307504097,1219.6484307504097,1219.6484307504097,0.0,0.0,0.0,3286.0810669975162
2017-11-08,2239.6011199205486,-277.0199385138758,5359.657645932762,2239.6011199205486,2239.6011199205486,230.376222684457,230.376222684457,230.376222684457,-1040.5350655814877,-1040.5350655814877,-1040.5350655814877,1270.9112882659447,1270.9112882659447,1270.9112882659447,0.0,0.0,0.0,2469.9773426050056
2017-11-09,2240.59372437029,925.0097984162132,6150.3128036854005,2240.59372437029,2240.59372437029,1470.0042012305562,1470.0042012305562,1470.0042012305562,155.7553679120258,155.7553679120258,155.7553679120258,1314.2488333185304,1314.2488333185304,1314.2488333185304,0.0,0.0,0.0,3710.5979256008463
2017-11-10,2241.586328820031,1399.9185014366187,6678.510622483597,2241.586328820031,2241.586328820031,1769.0303361469537,1769.0303361469537,1769.0303361469537,419.57662290243235,419.57662290243235,419.57662290243235,1349.4537132445216,1349.4537132445216,1349.4537132445216,0.0,0.0,0.0,4010.616664966985
2017-11-11,2242.578933269772,1015.7628356554786,6626.0458937610265,2242.578933269772,2242.578933269772,1398.5137507026634,1398.5137507026634,1398.5137507026634,22.0557910346448,22.0557910346448,22.0557910346448,1376.4579596680185,1376.4579596680185,1376.4579596680185,0.0,0.0,0.0,3641.092683972435
2017-11-12,2243.5715377195133,1248.2138187953492,6632.4378913692635,2243.5715377195133,2243.5715377195133,1599.2042168369805,1599.2042168369805,1599.2042168369805,203.87039745444457,203.87039745444457,203.87039745444457,1395.3338193825357,1395.3338193825357,1395.3338193825357,0.0,0.0,0.0,3842.7757545564937
2017-11-13,2244.5641421692544,1336.9909293389999,6869.19976746932,2244.5641421692544,2244.5641421692544,1817.744670388959,1817.744670388959,1817.744670388959,411.45276550225657,411.45276550225657,411.45276550225657,1406.2919048867025,1406.2919048867025,1406.2919048867025,0.0,0.0,0.0,4062.3088125582135
2017-11-14,2245.5567466189955,471.1732272712056,6322.528861103394,2245.5567466189955,2245.5567466189955,1237.5007372947966,1237.5007372947966,1237.5007372947966,-172.1758792217156,-172.1758792217156,-172.1758792217156,1409.676616516512,1409.676616516512,1409.676616516512,0.0,0.0,0.0,3483.057483913792
2017-11-15,2246.5493510687365,-149.3041670817091,5293.831338897537,2246.5493510687365,2246.5493510687365,365.4237791748069,365.4237791748069,365.4237791748069,-1040.5350655819188,-1040.5350655819188,-1040.5350655819188,1405.9588447567257,1405.9588447567257,1405.9588447567257,0.0,0.0,0.0,2611.9731302435434
2017-11-16,2247.541955518478,1101.913302773321,6664.568622220503,2247.541955518478,2247.541955518478,1551.481388618075,1551.481388618075,1551.481388618075,155.75536790990841,155.75536790990841,155.75536790990841,1395.7260207081667,1395.7260207081667,1395.7260207081667,0.0,0.0,0.0,3799.023344136553
2017-11-17,2248.5345599682187,1402.9598212585327,6815.053206849063,2248.5345599682187,2248.5345599682187,1799.2462664275388,1799.2462664275388,1799.2462664275388,419.5766229024826,419.5766229024826,419.5766229024826,1379.669643525056,1379.669643525056,1379.669643525056,0.0,0.0,0.0,4047.7808263957577
2017-11-18,2249.5271644179597,862.6096906294133,6443.14084972056,2249.5271644179597,2249.5271644179597,1380.6262654655673,1380.6262654655673,1380.6262654655673,22.0557910352416,22.0557910352416,22.0557910352416,1358.5704744303255,1358.5704744303255,1358.5704744303255,0.0,0.0,0.0,3630.1534298835268
2017-11-19,2250.5197688677013,973.9110041583905,6653.662790053766,2250.5197688677013,2250.5197688677013,1537.152043609703,1537.152043609703,1537.152043609703,203.87039745514153,203.87039745514153,203.87039745514153,1333.2816461545613,1333.2816461545613,1333.2816461545613,0.0,0.0,0.0,3787.6718124774043
2017-11-20,2251.5123733174423,1250.3342458550026,6903.050303604714,2251.5123733174423,2251.5123733174423,1716.1627582347053,1716.1627582347053,1716.1627582347053,411.4527655023414,411.4527655023414,411.4527655023414,1304.709992732364,1304.709992732364,1304.709992732364,0.0,0.0,0.0,3967.675131552148
2017-11-21,2252.5049777671834,548.6134657261558,6069.227886920423,2252.5049777671834,2252.5049777671834,1101.6200767454243,1101.6200767454243,1101.6200767454243,-172.17587922287876,-172.17587922287876,-172.17587922287876,1273.795955968303,1273.795955968303,1273.795955968303,0.0,0.0,0.0,3354.1250545126077
2017-11-22,2253.4975822169245,-360.92580338162327,5222.938371920359,2253.4975822169245,2253.4975822169245,200.95740444625378,200.95740444625378,200.95740444625378,-1040.5350655816915,-1040.5350655816915,-1040.5350655816915,1241.492470027945,1241.492470027945,1241.492470027945,0.0,0.0,0.0,2454.4549866631783
2017-11-23,2254.4901866666655,851.8669175980248,6317.812860188065,2254.4901866666655,2254.4901866666655,1364.4986309922642,1364.4986309922642,1364.4986309922642,155.7553679111578,155.7553679111578,155.7553679111578,1208.7432630811065,1208.7432630811065,1208.7432630811065,0.0,0.0,0.0,3618.9888176589297
2017-11-24,2255.4827911164066,989.6228940726394,6595.964458088134,2255.4827911164066,2255.4827911164066,1596.0376663466684,1596.0376663466684,1596.0376663466684,419.57662290253313,419.57662290253313,419.57662290253313,1176.4610434441352,1176.4610434441352,1176.4610434441352,0.0,0.0,0.0,3851.520457463075
2017-11-25,2256.4753955661477,714.9109776338533,6087.6058518822565,2256.4753955661477,2256.4753955661477,1167.561847147407,1167.561847147407,1167.561847147407,22.05579103434077,22.05579103434077,22.05579103434077,1145.506056113066,1145.506056113066,1145.506056113066,0.0,0.0,0.0,3424.0372427135544
